date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:38	76700/76700	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-grid-right.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-grid-right.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:38	59041/59041	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-list.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-list.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:38	68983/68983	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-list-left.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-list-left.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:39	68981/68981	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-list-right.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-list-right.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:39	64333/64333	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-carousel.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-carousel.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:39	59598/59598	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-details.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-details.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:40	69519/69519	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-details-left.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-details-left.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:40	69541/69541	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/blog-details-right.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog-details-right.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:40	56594/56594	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2013:01:40%20GMT	https://bracketweb.com/trevlo-html/contact.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/contact.html	(from https://bracketweb.com/trevlo-html/index.html)
22:54:41	499/499	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/slider-1-shape-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/slider-1-shape-1.png	(from https://bracketweb.com/trevlo-html/index.html)
22:54:44	1188/1188	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/slider-1-shape-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/slider-1-shape-2.png	(from https://bracketweb.com/trevlo-html/index.html)
22:54:44	230400/230400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/slider-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/slider-1-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:54:50	402844/402844	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/slider-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/slider-1-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:54:53	48399/48399	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-1-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:54:53	317267/317267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/slider-1-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/slider-1-3.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:54:57	45469/45469	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-1-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-1-3.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:01	31727/31727	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-1-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-1-4.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:05	49655/49655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-1-5.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-1-5.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:05	35447/35447	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/destination/destination-1-7.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/destination/destination-1-7.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:10	39144/39144	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/about-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/about-1-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:12	34620/34620	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/about-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/about-1-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:15	23701/23701	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-3.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-3.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:15	62135/62135	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/about-1-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/about-1-3.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:16	8298/8298	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-4.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-4.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:17	4582/4582	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-1.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:17	9009/9009	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/about-1-shape-2.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:18	25746/25746	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/tour-bg-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/tour-bg-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:21	37227/37227	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/tours/tour-3-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/tours/tour-3-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:21	35369/35369	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/tours/tour-3-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/tours/tour-3-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:22	35171/35171	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/tours/tour-3-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/tours/tour-3-3.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:25	4400/4400	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/testimonial-1-bg-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/testimonial-1-bg-2.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:26	92390/92390	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/benefit-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/benefit-1-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:30	6727/6727	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-1-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:34	5563/5563	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-1-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:38	6011/6011	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-1-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/testimonial/testimonial-1-3.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:42	5375/5375	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-1.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:42	149406/149406	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:55:46	5754/5754	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-2.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:50	6058/6058	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-3.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-3.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:54	11695/11695	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-4.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/why-choose-bg-1-4.png	(from https://bracketweb.com/trevlo-html/index.html)
22:55:59	36968/36968	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/backgrounds/offer-1-bg.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/backgrounds/offer-1-bg.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:03	42057/42057	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/offer/offer-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/offer/offer-1-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:05	34933/34933	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/offer/offer-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/offer/offer-1-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:05	18229/18229	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/offer/offer-1-3.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/offer/offer-1-3.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:05	8935/8935	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/offer-shape-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/offer-shape-1.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:05	4536/4536	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/offer-shape-2.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/offer-shape-2.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:06	20114/20114	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/offer/offer-1-4.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/offer/offer-1-4.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:10	98314/98314	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/blog/blog-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/blog/blog-1-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:10	88814/88814	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/blog/blog-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/blog/blog-1-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:14	69906/69906	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/blog/blog-1-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/blog/blog-1-3.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:18	1005/1005	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-1-normal.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-1-normal.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:19	886/886	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/resources/brand-1-hover.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/resources/brand-1-hover.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:23	64350/64350	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-2.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-2.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:23	65916/65916	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-1.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-1.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:27	55462/55462	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-3.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-3.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:31	41879/41879	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-4.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-4.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:36	13747/13747	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/shapes/footer-bg-1-1.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/shapes/footer-bg-1-1.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:36	59987/59987	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-5.jpg	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/gallery/gallery-1-5.jpg	(from https://bracketweb.com/trevlo-html/index.html)
22:56:40	2662/2662	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:40%20GMT	https://bracketweb.com/trevlo-html/assets/images/footer-logo-dark.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/footer-logo-dark.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:41	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2017:26:43%20GMT	https://bracketweb.com/trevlo-html/blog.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/blog.c4.delayed	(from https://bracketweb.com/trevlo-html/index.html)
22:56:41	1163/1163	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Jun%202024%2017:26:43%20GMT	https://bracketweb.com/trevlo-html/destinations.html	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/destinations.html	(from https://bracketweb.com/trevlo-html/index.html)
22:56:42	9168/9168	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/images/logo-dark.png	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/images/logo-dark.png	(from https://bracketweb.com/trevlo-html/index.html)
22:56:45	57752/57752	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/bootstrap-select/bootstrap-select.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/bootstrap-select/bootstrap-select.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:46	15505/15505	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jarallax/jarallax.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/jarallax/jarallax.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:47	2381/2381	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/jquery-ajaxchimp/jquery.ajaxchimp.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:47	1266/1266	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-appear/jquery.appear.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/jquery-appear/jquery.appear.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:47	473966/473966	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-ui/jquery-ui.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/jquery-ui/jquery-ui.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:48	4454/4454	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/jquery-circle-progress/jquery.circle-progress.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:48	20219/20219	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:48	21093/21093	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/jquery-validate/jquery.validate.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/jquery-validate/jquery.validate.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:49	23883/23883	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/nouislider/nouislider.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/nouislider/nouislider.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:49	31968/31968	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/tiny-slider/tiny-slider.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/tiny-slider/tiny-slider.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:49	2235/2235	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/wnumb/wNumb.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/wnumb/wNumb.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:50	44348/44348	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/owl-carousel/js/owl.carousel.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/owl-carousel/js/owl.carousel.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:50	401/401	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/owl-carousel/js/owlcarousel2-filter.min.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/owl-carousel/js/owlcarousel2-filter.min.js	(from https://bracketweb.com/trevlo-html/index.html)
22:56:50	12783/12783	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2027%20Feb%202024%2012:47:42%20GMT	https://bracketweb.com/trevlo-html/assets/vendors/tilt/tilt.jquery.js	C:/Users/pramu/OneDrive/Desktop/travel/new/bracketweb.com/trevlo-html/assets/vendors/tilt/tilt.jquery.js	(from https://bracketweb.com/trevlo-html/index.html)
